Air_Temp,Process_Temp,RPM,Torque,Tool_Wear,Vibration,Pressure,Humidity,Voltage,Current,Production_Count,Maintenance_Days_Ago,Defect,Failure
22.8,31.4,1486,39.1,99,0.26,98.8,53,220.6,9.7,864,49,0,0
27.8,43.0,1382,44.5,247,0.39,96.9,31,223.0,14.4,512,42,1,0
26.7,39.0,1306,65.2,250,0.13,101.3,70,219.8,12.0,230,71,1,0
24.3,36.9,1435,50.7,160,0.31,100.5,66,215.2,13.0,819,42,0,0
31.5,46.5,1451,35.1,35,0.28,104.2,63,224.5,8.9,988,18,0,0
18.2,27.6,1345,33.2,186,0.57,103.0,56,220.8,11.7,963,81,1,0
24.4,34.0,2018,43.8,157,0.33,103.9,44,217.0,9.2,226,45,0,0
24.3,42.5,1330,35.7,49,0.35,101.6,30,225.1,14.4,427,85,1,0
21.7,40.1,1340,40.4,117,0.45,99.9,32,212.7,7.7,937,40,0,0
21.7,39.6,1474,65.6,132,0.45,95.7,32,216.6,7.7,845,6,0,0
23.7,37.2,1280,45.2,13,0.25,97.3,59,222.6,8.1,939,64,0,0
22.9,31.2,1599,23.7,229,0.42,102.0,46,225.3,8.7,928,20,0,0
28.9,44.5,1742,46.4,186,0.39,99.0,40,216.5,11.4,986,21,0,0
26.3,42.8,1417,34.0,196,0.4,102.9,41,219.0,10.8,407,0,0,0
26.1,44.4,1481,39.8,225,0.27,101.4,60,214.8,10.6,815,76,1,1
26.6,42.4,1530,55.3,170,0.4,98.9,51,216.8,10.6,626,22,0,0
24.5,44.1,1499,32.4,9,0.43,102.2,53,227.4,7.8,976,54,0,0
29.3,41.3,1747,35.3,53,0.39,100.6,70,218.4,9.2,941,88,0,0
24.8,35.9,1276,34.9,237,0.46,103.2,63,219.2,7.7,384,78,1,1
29.2,38.6,1537,48.3,106,0.17,99.8,65,222.3,10.5,855,25,0,0
23.1,37.2,1491,40.8,175,0.29,103.0,66,219.1,9.7,379,24,0,0
26.3,40.1,1252,28.2,137,0.17,103.1,56,216.6,10.6,733,38,0,0
24.6,35.1,1372,26.8,227,0.36,100.6,39,219.8,10.5,584,80,0,0
25.6,43.0,1582,34.3,181,0.57,103.3,61,221.0,11.4,509,27,1,0
23.0,40.3,1666,35.5,6,0.43,97.2,39,224.2,14.2,950,67,0,0
25.2,37.9,1547,42.6,79,0.31,104.1,68,216.9,11.2,247,13,0,0
23.1,38.8,1530,45.2,73,0.33,103.0,58,218.1,8.6,361,35,0,0
25.8,37.6,1660,47.9,72,0.5,100.2,49,218.6,8.6,654,6,0,0
23.2,35.8,1653,44.1,180,0.22,99.8,58,216.8,8.8,402,85,0,0
29.5,45.9,1678,45.6,164,0.41,100.7,44,214.6,11.1,831,33,0,0
24.5,42.0,1646,34.1,7,0.4,101.7,60,217.0,10.3,986,44,0,0
27.2,39.1,1207,31.6,136,0.18,98.7,45,221.6,8.2,693,49,0,0
22.4,39.8,1209,45.6,139,0.32,100.1,34,219.5,6.9,698,14,0,0
25.8,45.3,1399,43.5,208,0.37,98.3,50,214.7,7.1,292,27,0,0
25.2,41.1,1357,41.9,157,0.28,100.7,50,217.3,13.4,895,38,0,0
21.4,35.5,1377,49.0,15,0.16,99.6,33,224.6,12.6,567,14,0,0
25.0,40.5,1456,32.1,111,0.18,100.5,60,224.1,12.0,568,53,0,0
24.0,42.6,1419,28.1,34,0.08,103.8,56,223.6,12.7,912,77,1,0
20.1,34.7,1339,42.3,47,0.34,101.4,61,222.1,8.8,713,34,0,0
28.9,45.4,1468,46.9,176,0.44,104.1,63,223.9,15.7,997,35,0,0
24.1,35.0,1318,31.4,171,0.5,102.6,67,219.4,10.6,551,68,0,0
22.6,34.8,1427,46.6,42,0.34,105.7,49,222.5,9.6,262,80,0,0
21.2,38.9,1394,35.4,21,0.38,101.9,47,219.9,12.8,481,32,1,1
23.4,33.5,1354,41.2,46,0.26,102.5,51,210.5,15.2,809,19,0,0
24.2,40.9,1617,49.1,215,0.25,103.7,37,225.3,10.7,687,38,0,0
23.3,41.7,1516,58.3,114,0.37,100.0,63,222.9,9.8,744,81,0,0
24.2,36.2,1491,43.6,167,0.23,100.2,45,219.3,7.3,399,66,0,0
22.4,30.5,1199,43.1,114,0.38,99.4,46,226.5,10.2,294,7,0,0
25.6,42.1,1758,50.8,33,0.2,103.7,66,221.0,8.8,313,89,1,1
20.6,31.9,1188,24.5,197,0.46,101.5,34,216.2,9.9,597,42,1,0
26.1,34.9,1619,39.3,100,0.41,103.4,39,214.9,9.5,828,82,0,0
26.1,42.8,1514,40.3,127,0.33,103.0,32,225.8,9.2,916,42,0,0
23.0,36.7,1260,47.3,207,0.38,98.9,30,214.3,12.0,998,61,0,0
21.6,41.1,1648,48.3,245,0.43,99.2,48,228.1,9.3,240,49,0,0
23.5,39.1,1451,42.6,161,0.28,101.8,32,222.8,13.0,807,30,0,0
17.2,34.9,1500,41.4,86,0.35,104.6,32,223.0,8.9,869,85,0,0
26.2,45.3,1596,41.0,167,0.61,101.8,69,227.5,10.9,333,1,0,0
20.6,29.4,1280,41.6,152,0.3,101.7,42,216.6,6.7,955,86,0,0
27.5,39.4,1621,38.8,11,0.26,100.3,37,218.7,13.3,372,89,0,0
28.6,44.2,1736,36.7,225,0.4,101.1,41,220.0,12.8,807,36,1,0
22.9,32.6,1474,48.7,61,0.5,100.3,32,213.5,8.2,826,11,0,0
23.2,43.0,1458,51.0,220,0.33,101.5,44,213.8,7.3,413,35,1,1
25.9,39.9,1718,55.3,13,0.29,100.0,57,219.9,12.8,976,58,0,0
25.8,35.2,1297,50.1,151,0.23,99.5,50,217.5,10.1,433,12,0,0
26.4,35.3,1448,38.6,111,0.52,104.9,59,222.1,11.7,668,24,0,0
28.8,40.2,1546,46.9,107,0.44,102.2,48,224.0,7.2,853,78,0,0
21.8,34.7,1144,37.8,55,0.16,99.2,47,225.3,10.2,452,31,0,0
30.5,43.5,1301,63.7,187,0.45,101.4,63,218.7,7.1,913,12,1,0
28.4,44.7,1394,43.1,91,0.3,104.1,35,227.4,10.3,365,90,0,0
28.3,38.0,1470,38.5,223,0.28,99.8,70,224.1,12.8,594,88,1,1
25.0,41.4,1320,33.2,53,0.36,100.5,51,219.8,9.3,890,46,0,0
22.9,33.0,1383,37.2,181,0.33,101.5,51,217.3,10.1,689,74,0,0
26.5,38.7,1470,52.0,70,0.46,101.9,58,213.9,10.2,325,60,0,0
27.2,44.9,1087,42.7,228,0.33,101.9,55,218.6,11.3,278,13,1,1
23.5,33.3,1625,58.9,5,0.27,106.4,64,225.2,9.1,630,56,0,0
30.3,48.3,1544,32.8,148,0.34,99.7,50,226.0,7.0,742,70,0,0
25.4,35.5,1486,49.2,248,0.29,105.1,39,216.7,11.8,370,79,1,0
27.5,43.5,1265,43.4,10,0.42,103.9,58,219.7,9.9,775,90,0,0
26.9,40.3,1719,38.5,31,0.46,100.3,61,221.4,5.2,527,19,1,0
22.6,41.9,1524,50.4,37,0.33,102.3,58,212.3,9.5,690,5,0,0
26.2,39.0,1605,32.7,23,0.27,103.7,42,216.9,9.3,985,35,0,0
28.0,41.9,1472,32.4,14,0.26,102.9,39,217.4,9.6,595,47,1,1
21.9,32.5,1725,31.5,106,0.38,99.7,57,219.3,8.0,801,76,0,0
32.0,49.1,1684,47.0,234,0.41,101.1,59,223.1,9.2,340,25,0,0
20.1,28.6,1657,26.5,77,0.15,101.4,44,220.3,10.0,468,38,0,0
22.0,38.3,1604,40.1,70,0.41,96.0,68,220.6,9.9,779,55,0,0
21.0,35.2,1190,33.0,41,0.29,100.7,59,221.9,9.3,367,6,0,0
24.1,43.3,1714,26.4,46,0.33,101.5,40,213.3,6.1,901,38,0,0
23.3,41.2,1716,40.8,95,0.37,99.3,40,222.3,10.7,426,24,0,0
19.2,28.6,1698,41.0,89,0.37,100.6,58,224.4,12.1,981,43,0,0
22.4,33.1,1562,36.5,58,0.32,102.6,35,212.4,11.5,314,9,1,0
29.3,44.4,1554,22.8,11,0.4,104.0,36,223.0,10.9,410,75,0,0
18.4,27.5,1743,24.3,242,0.25,100.4,62,221.3,7.3,717,72,0,0
23.3,33.4,1046,40.0,185,0.34,102.4,62,222.0,11.3,914,75,1,1
22.3,35.4,1316,39.3,194,0.41,101.2,37,214.2,9.7,569,90,0,0
26.8,42.0,1597,31.7,113,0.65,101.6,57,225.1,10.3,687,86,0,0
26.1,38.9,1232,38.3,30,0.43,102.9,67,228.1,9.5,372,8,0,0
29.1,45.8,1739,37.7,148,0.54,98.5,55,215.3,8.2,614,62,1,0
28.5,39.5,1246,40.2,34,0.54,101.9,34,218.8,10.0,383,48,0,0
25.3,39.5,1235,31.0,75,0.36,100.1,46,215.1,6.5,753,69,1,0
23.6,35.4,1357,46.2,8,0.43,103.9,49,222.2,9.2,641,17,0,0
22.6,37.5,1268,24.5,129,0.39,102.8,67,221.3,12.7,561,36,0,0
24.2,42.2,1327,50.7,6,0.37,98.5,54,223.8,11.1,565,52,0,0
19.5,28.3,1282,37.5,5,0.45,100.8,57,219.7,6.1,473,2,0,0
22.3,37.1,1464,43.3,125,0.5,103.1,51,210.9,10.1,883,43,0,0
19.2,36.6,1506,45.3,73,0.22,101.1,66,224.2,8.8,960,11,0,0
26.2,37.5,1297,36.0,109,0.4,104.8,49,215.8,10.0,879,69,0,0
23.2,41.8,1300,33.3,47,0.25,100.1,59,218.4,9.7,829,55,0,0
29.2,42.7,1518,53.2,195,0.31,103.3,50,227.0,6.6,849,26,1,0
24.8,37.7,1743,43.9,62,0.4,101.8,61,215.9,8.0,862,4,0,0
23.8,41.3,1460,50.0,164,0.54,97.2,61,220.3,9.3,285,40,0,0
20.4,38.5,1707,40.9,128,0.51,103.5,67,217.5,14.4,457,63,1,0
22.8,34.8,1345,36.0,191,0.34,96.6,43,221.9,11.0,481,56,0,0
24.5,39.0,1416,34.1,71,0.36,104.7,53,211.9,8.1,515,2,0,0
25.4,41.7,1532,34.3,141,0.22,103.2,53,226.2,8.3,747,30,0,0
22.8,39.9,1901,35.3,41,0.58,103.7,56,216.4,10.4,282,62,0,0
22.7,41.2,1643,26.5,178,0.35,102.0,56,212.7,7.8,955,41,0,0
21.4,31.0,1267,30.9,80,0.45,100.4,45,218.9,4.7,864,16,0,0
24.2,42.7,1574,43.7,151,0.45,98.1,42,224.1,11.0,602,48,0,0
28.8,44.3,1379,58.0,50,0.17,101.0,33,229.7,8.3,466,19,0,0
26.8,35.0,1193,37.8,237,0.18,102.2,37,220.5,11.3,1000,34,0,0
27.5,47.4,1308,37.5,107,0.53,102.8,31,228.0,9.6,832,57,0,0
27.3,36.3,1142,43.1,249,0.29,98.4,54,217.9,6.8,462,9,0,0
22.2,37.5,1530,33.1,181,0.16,101.3,46,218.5,8.0,604,85,0,0
24.9,36.0,1084,39.6,224,0.3,101.5,63,216.5,10.6,520,5,0,0
27.2,45.7,1434,29.7,67,0.22,99.2,40,219.4,7.4,982,19,0,0
33.9,42.6,1582,48.2,41,0.31,99.2,61,224.5,10.5,926,71,1,0
25.9,44.3,1555,42.0,130,0.42,102.4,67,214.2,11.7,204,67,0,0
35.3,52.5,1333,25.0,6,0.28,106.8,37,214.7,11.6,308,41,0,0
17.8,32.9,1627,61.1,167,0.36,99.7,66,216.2,12.7,859,36,0,0
29.3,38.4,1495,45.9,197,0.38,100.7,43,224.5,13.0,491,82,1,0
26.5,45.6,1221,49.0,91,0.26,99.4,62,211.9,10.7,597,60,0,0
28.1,45.8,1355,34.4,109,0.47,102.6,59,216.8,7.4,930,19,0,0
24.2,43.1,1686,35.5,32,0.36,100.6,45,216.1,8.3,248,70,0,0
24.6,37.6,1219,42.8,208,0.35,102.8,35,220.1,9.6,958,84,0,0
21.0,32.8,1641,37.8,115,0.15,100.2,41,217.2,10.2,818,33,0,0
26.2,34.3,1582,43.3,122,0.23,101.8,68,219.4,8.3,831,46,0,0
26.3,44.1,1587,38.3,6,0.28,102.0,45,227.0,7.4,751,24,0,0
26.7,35.0,1552,44.0,179,0.22,102.1,31,224.2,8.0,406,37,0,0
29.7,42.9,1709,31.9,148,0.42,99.2,48,216.4,12.0,725,75,0,0
25.7,40.0,1361,43.3,16,0.33,104.2,60,225.2,11.9,861,44,0,0
24.5,37.8,1299,29.4,175,0.34,99.9,59,225.8,11.1,928,49,0,0
26.8,38.2,1498,28.1,33,0.38,102.3,61,224.2,11.2,705,38,0,0
27.1,37.0,1384,48.0,8,0.13,101.9,37,215.7,9.3,429,62,0,0
24.0,42.8,1721,27.0,154,0.26,98.6,58,223.9,5.1,973,14,0,0
23.2,32.6,1495,42.1,186,0.46,100.7,62,225.2,6.0,357,82,1,1
25.1,44.7,1502,39.1,213,0.39,99.6,62,221.9,11.4,932,53,0,0
25.4,38.5,1404,54.9,243,0.22,103.4,53,212.9,12.0,988,1,0,0
23.9,35.7,1607,39.5,15,0.32,101.6,39,221.4,9.6,846,84,0,0
24.5,36.6,1346,48.0,156,0.12,104.0,58,216.3,7.4,839,79,0,0
20.1,38.7,1692,45.0,99,0.32,98.1,38,213.8,9.7,418,11,0,0
31.2,45.7,1555,39.2,77,0.58,100.4,37,205.4,9.6,465,80,1,0
19.3,32.7,1483,39.6,86,0.57,100.9,67,210.3,8.3,842,85,0,0
23.9,40.5,1808,34.1,133,0.18,101.2,63,217.6,6.8,569,58,0,0
22.2,30.9,1656,34.1,114,0.51,102.7,55,214.9,8.7,604,33,0,0
24.6,34.6,1314,30.8,117,0.34,103.4,63,225.7,11.0,684,4,0,0
26.4,35.7,1398,44.8,133,0.42,102.9,53,218.1,12.2,346,18,0,0
26.2,40.1,1825,45.3,222,0.43,103.5,49,221.6,6.1,1000,48,0,0
22.4,39.5,1449,36.1,186,0.25,104.5,69,216.9,10.8,604,43,0,0
28.1,43.0,1289,43.6,143,0.17,99.5,35,214.3,11.0,790,6,0,0
28.9,38.3,1604,38.0,4,0.34,102.6,67,211.5,11.2,821,41,0,0
22.1,40.4,1571,37.5,29,0.43,103.8,48,219.2,10.9,291,19,0,0
26.8,42.2,1480,41.7,14,0.33,102.2,39,216.2,10.9,584,15,0,0
20.0,32.6,1513,42.1,118,0.38,100.6,31,219.4,8.8,219,34,0,0
26.2,43.4,1445,36.6,145,0.31,101.8,70,211.3,10.0,345,47,0,0
28.7,37.2,1444,47.8,158,0.07,100.0,30,233.0,14.2,479,76,0,0
27.5,42.5,1445,39.8,189,0.31,101.1,35,218.0,10.6,343,71,1,0
30.4,46.0,1210,52.4,69,0.33,101.4,51,234.3,11.2,536,2,0,0
32.4,40.5,1610,40.3,142,0.5,99.4,55,211.5,9.2,864,83,0,0
21.7,39.6,1762,36.9,196,0.41,103.5,37,206.7,5.4,655,1,0,0
26.6,36.9,1602,29.7,206,0.33,99.9,61,221.3,9.9,704,90,0,0
26.9,40.9,1593,42.5,189,0.42,98.5,66,217.0,11.2,963,8,0,0
28.6,38.9,1255,17.7,177,0.28,98.8,65,220.2,9.9,637,82,0,0
24.3,37.9,1768,31.3,226,0.5,101.2,56,218.5,8.3,601,24,0,0
24.5,44.2,1437,41.4,63,0.39,103.0,34,218.4,9.4,691,55,0,0
25.1,44.6,1703,47.4,133,0.16,102.6,68,208.5,7.5,840,57,0,0
21.5,33.3,1538,37.6,32,0.55,102.7,33,217.8,12.7,267,13,0,0
21.6,34.5,1644,49.3,159,0.19,103.3,57,220.3,12.0,547,83,0,0
22.1,37.2,1522,40.8,182,0.54,102.8,42,222.1,9.4,721,32,0,0
25.6,34.1,1590,47.4,131,0.46,104.5,49,217.9,7.8,349,18,0,0
23.1,42.7,1238,38.7,37,0.48,102.1,65,223.3,8.4,400,25,0,0
22.7,42.5,1258,34.2,148,0.29,99.6,49,218.2,9.0,665,5,0,0
25.9,39.5,1547,48.9,196,0.45,100.8,54,220.9,11.2,206,46,1,1
21.1,40.1,1593,26.1,50,0.6,101.7,46,222.9,9.6,767,31,0,0
22.3,30.6,1422,33.0,201,0.43,100.1,43,218.7,11.4,581,84,0,0
29.6,39.2,1752,43.7,177,0.49,99.4,70,224.8,10.0,830,75,0,0
25.9,36.9,1399,35.3,32,0.54,97.1,61,220.5,10.8,681,84,0,0
21.6,33.5,1501,31.3,183,0.48,103.5,67,218.4,6.3,797,83,1,1
28.9,41.7,1370,55.7,146,0.48,104.5,46,217.4,9.7,286,37,0,0
20.9,34.0,1554,32.0,205,0.37,99.7,31,220.1,10.6,860,9,0,0
27.0,44.4,1573,38.4,18,0.25,103.2,51,221.5,11.7,509,87,0,0
30.0,46.9,1496,40.9,76,0.34,100.9,55,224.5,13.5,975,83,1,1
23.1,33.8,1498,30.9,132,0.22,100.0,59,219.0,7.8,287,40,0,0
19.6,28.0,1632,50.5,78,0.54,101.6,52,219.8,8.9,902,51,0,0
27.6,42.4,1596,40.9,250,0.45,100.8,70,223.4,5.8,787,50,0,0
25.5,40.3,1579,23.8,23,0.43,102.7,41,226.6,13.0,700,3,0,0
25.9,36.7,1463,37.4,14,0.34,101.5,50,223.3,8.4,360,14,0,0
20.0,30.5,1750,44.7,209,0.27,100.7,68,214.5,8.5,407,64,0,0
23.8,43.7,1183,45.0,154,0.4,99.0,66,224.0,8.5,789,5,0,0
23.5,35.1,1229,28.9,44,0.21,100.2,69,221.6,9.8,874,23,0,0
21.7,32.6,1598,35.4,160,0.18,100.6,34,217.4,7.0,422,63,0,0
25.1,42.5,1286,35.9,53,0.39,99.1,34,219.8,8.1,672,48,0,0
21.6,29.7,1801,51.8,83,0.29,99.3,59,225.7,11.0,448,56,0,0
23.5,33.0,1429,39.7,171,0.28,101.6,39,212.5,8.8,931,4,0,0
25.7,43.7,1597,29.4,183,0.32,100.5,49,213.7,10.9,249,48,0,0
27.6,47.5,1602,37.3,171,0.42,106.0,36,224.9,11.1,371,21,0,0
19.6,34.3,1545,45.1,138,0.25,102.6,44,221.1,11.8,377,1,0,0
23.9,41.7,1517,35.5,17,0.26,102.8,68,216.6,3.9,929,68,0,0
25.0,40.2,1776,38.6,173,0.53,99.7,38,216.5,12.5,904,40,0,0
21.9,34.5,1349,36.3,150,0.28,101.2,31,219.2,6.8,516,30,0,0
20.7,30.4,1379,40.0,96,0.36,101.8,68,225.4,9.8,536,17,0,0
25.0,41.8,1370,37.0,13,0.42,103.8,45,215.9,11.0,427,77,0,0
20.6,36.2,1692,43.7,244,0.41,104.0,39,222.4,9.6,377,75,0,0
22.0,32.0,1590,42.7,155,0.47,101.3,58,224.1,11.3,1000,61,0,0
24.6,38.2,1281,45.1,110,0.36,97.6,60,224.9,10.2,285,38,0,0
24.8,38.2,1700,32.3,18,0.47,99.7,42,226.9,10.7,213,64,0,0
26.6,45.9,1670,38.6,125,0.22,106.8,34,218.8,10.3,327,49,0,0
25.7,37.9,1202,37.1,94,0.19,100.3,57,213.2,9.9,235,46,0,0
22.8,33.9,1238,43.3,65,0.35,103.9,40,228.6,10.3,859,49,0,0
26.3,39.4,1423,36.6,136,0.22,100.2,49,215.9,9.7,945,11,0,0
20.0,37.0,1664,36.6,78,0.42,101.3,61,221.9,10.0,913,53,0,0
25.9,35.5,1603,30.6,28,0.36,97.8,41,222.8,11.0,977,24,0,0
29.8,48.2,1575,45.8,96,0.38,101.8,31,215.1,8.8,888,12,1,1
28.0,36.1,1625,21.2,194,0.14,101.1,51,225.7,8.6,898,43,0,0
23.3,35.8,1658,42.6,84,0.35,101.2,55,218.4,5.9,342,3,0,0
22.2,38.1,1683,31.8,48,0.37,104.2,50,220.1,11.9,246,41,0,0
25.3,42.2,1545,32.9,240,0.6,99.4,36,219.6,8.3,399,18,1,0
28.7,40.3,1731,35.3,223,0.22,97.1,37,222.2,7.5,449,27,0,0
25.4,35.3,1850,32.5,196,0.31,104.4,60,227.1,9.1,881,17,0,0
29.8,47.0,1199,30.7,96,0.25,104.1,54,215.6,8.0,647,29,0,0
20.7,29.8,1474,21.2,190,0.5,100.4,38,227.5,6.0,790,0,0,0
27.6,40.0,1480,33.9,133,0.16,99.9,36,214.3,8.0,671,40,0,0
27.3,37.1,1437,53.0,217,0.41,98.3,68,217.5,12.1,905,15,1,1
20.3,32.8,1508,47.2,211,0.34,100.5,44,210.5,9.8,994,22,0,0
24.1,44.0,1344,37.8,173,0.24,101.6,55,215.3,11.5,489,36,0,0
27.2,44.7,1591,41.8,239,0.32,100.7,40,214.6,8.1,694,37,0,0
23.5,40.3,1789,40.7,147,0.52,103.4,39,209.8,14.0,895,21,0,0
26.4,40.6,1469,35.5,38,0.46,99.9,32,216.4,11.5,509,88,0,0
27.0,44.3,1767,39.3,22,0.39,97.4,54,218.9,12.9,576,1,0,0
28.9,43.8,1533,38.0,203,0.55,99.7,57,217.3,9.7,533,8,1,0
26.5,39.2,1629,27.2,135,0.21,101.5,67,211.0,9.1,867,15,0,0
28.0,36.1,1288,33.4,10,0.38,102.2,40,222.5,11.3,971,4,0,0
26.2,45.8,1733,59.4,168,0.45,101.3,63,223.4,9.1,746,56,0,0
22.2,38.5,1366,38.7,9,0.32,101.9,43,223.9,12.6,421,75,0,0
23.9,32.8,1494,47.8,231,0.42,103.2,46,214.7,5.7,346,68,0,0
24.1,39.9,1273,35.2,210,0.34,104.9,57,232.8,6.3,453,9,0,0
30.3,39.1,1391,34.1,85,0.36,100.2,44,219.7,10.9,427,48,0,0
20.4,29.5,1327,33.9,72,0.48,98.7,33,217.8,12.3,598,23,0,0
31.4,45.1,1517,40.8,131,0.31,98.4,39,214.1,12.3,254,81,1,0
24.5,44.3,1389,42.8,70,0.21,103.6,44,218.2,8.7,512,52,0,0
30.6,47.4,1601,38.4,14,0.43,102.1,61,220.3,9.7,634,86,0,0
21.6,40.5,1639,39.7,179,0.16,99.5,63,219.0,9.8,659,21,0,0
24.2,36.6,1612,45.6,13,0.25,102.2,53,224.5,9.7,895,31,0,0
24.4,41.3,1619,34.9,78,0.31,105.9,62,214.6,10.2,674,79,0,0
24.3,36.2,1488,40.6,227,0.33,99.3,30,224.7,11.4,286,67,0,0
30.1,41.1,1513,32.4,93,0.37,100.2,47,221.4,11.7,649,20,0,0
27.0,36.3,1479,44.2,107,0.34,97.0,40,213.9,5.8,881,34,0,0
22.7,41.3,1772,21.9,215,0.35,101.8,36,217.6,10.3,552,64,1,0
23.5,43.2,1484,31.5,74,0.34,102.1,57,220.0,11.2,723,23,0,0
23.4,37.1,1335,40.8,186,0.3,100.0,67,220.0,9.2,323,16,0,0
23.8,32.0,1611,55.2,97,0.26,102.2,70,223.5,9.8,636,61,0,0
27.2,46.5,1609,38.6,229,0.26,101.9,33,220.4,9.1,492,60,0,0
22.8,33.8,1337,40.4,28,0.37,101.5,65,220.3,9.0,569,46,0,0
25.2,40.2,1644,43.2,161,0.38,101.3,67,217.5,14.1,395,24,0,0
23.8,35.4,1199,42.2,136,0.34,100.7,42,213.1,11.6,977,71,0,0
26.0,39.0,1464,48.6,5,0.29,102.1,38,223.5,8.8,262,88,0,0
32.3,42.3,1500,32.1,199,0.22,103.0,43,221.2,11.1,423,75,1,0
24.3,40.8,1619,35.4,11,0.33,99.7,70,219.1,12.5,336,34,0,0
30.0,44.4,1666,40.1,154,0.45,101.0,65,219.8,11.1,826,37,0,0
26.5,36.6,1957,49.8,250,0.32,104.5,67,211.3,12.6,591,83,1,1
28.1,45.9,1526,46.2,148,0.19,98.4,55,222.0,11.2,943,55,0,0
19.7,29.8,1583,22.6,46,0.23,101.1,40,219.2,12.8,903,77,0,0
21.3,34.8,1388,33.6,185,0.16,100.8,30,216.1,8.8,221,14,0,0
24.2,39.4,1922,40.3,202,0.33,103.9,51,225.1,10.5,342,61,0,0
24.0,37.7,1508,50.0,68,0.31,100.6,32,223.3,11.0,723,53,0,0
22.9,34.3,1610,50.7,175,0.26,104.1,37,213.8,3.9,429,13,0,0
25.5,34.9,1858,31.7,229,0.42,101.6,57,213.4,9.5,895,54,0,0
26.7,40.7,1399,35.7,232,0.42,101.1,30,218.1,13.6,996,83,1,1
18.7,36.5,1644,45.5,186,0.34,102.2,38,222.0,11.8,526,63,0,0
29.7,48.8,1829,32.5,137,0.45,98.9,44,218.7,8.0,631,67,0,0
27.6,39.9,1601,54.9,92,0.07,99.5,37,224.3,10.7,997,17,0,0
25.5,42.5,1624,49.1,36,0.47,101.0,57,220.8,7.8,878,74,1,1
28.4,36.8,1451,42.4,19,0.58,101.6,56,221.9,11.0,961,17,0,0
20.9,29.1,1589,42.2,164,0.38,104.6,62,221.7,11.1,633,87,0,0
27.5,46.5,1217,39.9,108,0.44,100.6,35,206.3,9.3,328,27,0,0
28.6,43.9,1058,50.9,122,0.44,100.2,54,226.6,11.8,862,54,1,1
29.7,44.9,1524,38.4,72,0.38,102.1,43,213.1,8.1,516,24,0,0
28.8,43.6,1466,40.6,80,0.31,102.7,52,222.4,10.1,712,24,0,0
17.4,33.8,1650,44.7,189,0.21,101.2,39,228.8,10.5,688,75,0,0
24.5,40.0,1433,45.6,55,0.32,102.3,40,213.2,12.4,946,77,0,0
24.9,36.4,1195,26.7,10,0.51,99.1,54,221.2,16.8,821,9,1,0
25.6,44.0,1405,19.8,200,0.26,103.2,59,216.4,8.2,365,8,0,0
31.4,41.6,1519,33.9,121,0.55,100.8,58,218.4,9.1,326,72,0,0
29.2,38.7,1185,29.7,243,0.52,101.0,56,221.9,8.4,898,5,1,0
24.9,34.8,1637,44.8,145,0.31,101.8,54,225.2,7.9,557,59,0,0
25.6,45.1,1578,33.2,102,0.43,100.5,68,223.8,6.9,687,14,0,0
25.4,35.1,1553,50.1,153,0.36,100.6,53,223.4,4.6,418,6,0,0
25.0,34.7,1612,39.5,223,0.4,100.3,63,210.2,10.9,388,6,0,0
31.2,41.6,1692,36.7,137,0.32,100.2,57,215.3,12.4,598,1,0,0
21.1,40.4,1971,39.4,81,0.15,105.5,39,220.9,8.3,890,52,0,0
25.0,40.7,1456,39.0,190,0.47,101.0,64,221.0,7.3,421,44,0,0
23.0,34.6,1624,34.8,31,0.56,100.4,59,213.1,8.4,755,54,0,0
26.4,39.5,1607,49.6,138,0.26,101.9,57,214.8,7.7,301,11,0,0
22.7,36.7,1376,40.2,25,0.08,99.7,32,215.6,8.1,416,28,0,0
19.9,38.2,1659,37.7,203,0.46,100.2,55,224.8,10.1,429,64,1,1
31.6,40.0,1510,54.0,215,0.38,102.8,68,211.5,9.5,785,55,0,0
26.7,44.6,1574,30.0,32,0.46,100.6,41,216.4,11.0,362,55,0,0
27.3,38.4,1289,21.6,52,0.25,101.7,30,220.6,8.1,228,79,0,0
22.1,39.0,1634,46.4,161,0.36,100.0,44,218.2,12.4,451,48,0,0
22.0,37.0,1315,47.1,152,0.43,102.1,46,221.9,10.7,706,46,0,0
24.2,41.7,1321,44.8,160,0.51,102.7,54,225.5,8.2,661,20,0,0
27.0,39.2,1610,50.8,1,0.34,103.1,37,226.9,10.2,223,66,0,0
25.7,44.5,1596,40.8,21,0.31,96.6,47,219.5,11.3,294,44,0,0
18.3,37.4,1670,40.0,216,0.43,102.5,55,217.4,12.8,801,39,0,0
28.2,46.8,1235,46.1,208,0.33,102.2,54,214.2,11.1,582,80,1,0
22.9,40.8,1422,27.3,90,0.1,100.5,50,221.5,8.8,451,9,0,0
25.8,35.3,1488,41.1,84,0.39,103.8,50,225.2,8.5,594,36,0,0
23.5,41.2,1074,35.0,165,0.21,98.3,50,224.0,10.5,250,63,0,0
23.2,36.6,1306,33.6,60,0.26,100.5,66,231.0,9.7,491,16,0,0
24.7,38.3,1527,44.0,77,0.24,100.8,55,228.3,13.0,705,78,0,0
27.5,45.7,1589,39.2,95,0.4,100.9,44,220.7,10.1,307,41,0,0
27.3,39.7,1861,59.8,239,0.14,101.1,32,218.5,13.7,276,33,1,1
29.7,48.8,1421,38.0,81,0.48,98.7,56,215.2,7.7,734,67,1,1
